Date, Open, High, Low, Close, Volume
12/22/14, 514.6665, 525.0181, 514.6665, 523.4324, 2731079.69346964
12/19/14, 510.109, 516.3019, 505.5222, 514.9357, 3690255.91701052
12/18/14, 511.545, 512.4625, 503.3176, 509.7001, 2926746.4287953
12/17/14, 495.6387, 505.6113, 495.4492, 503.5071, 2883178.13886102
12/16/14, 510.1589, 511.6448, 487.6606, 494.0331, 3964229.05518888
12/15/14, 521.3082, 521.6673, 511.8642, 512.3927, 2820511.55782481
12/12/14, 522.0761, 527.0525, 517.2394, 517.2394, 1994580.15847934
12/11/14, 526.3543, 532.4576, 525.6563, 526.8929, 1615387.93053843
12/10/14, 531.6199, 534.861, 524.1205, 524.619, 1721550.60383174
12/09/14, 520.7099, 532.7269, 519.0744, 531.909, 1876407.60213825
12/08/14, 525.6862, 529.5456, 522.3554, 525.5366, 2333518.17041708
12/05/14, 529.5456, 531.4304, 522.844, 523.8213, 2565676.82056904
12/04/14, 529.7051, 535.8683, 527.1422, 535.8383, 1396031.33239206
12/03/14, 529.9844, 534.5279, 527.8104, 529.8647, 1282801.30870042
12/02/14, 532.0488, 534.0333, 528.3489, 532.2881, 1526663.00177219
12/01/14, 537.424, 539.9271, 530.4033, 532.338, 2115392.94376463
11/28/14, 539.1392, 540.5155, 535.1302, 540.346, 1148376.25303243
11/26/14, 539.3986, 540.0666, 535.5711, 538.8899, 1523676.82562488
11/25/14, 537.5237, 542.49, 537.1268, 539.598, 1789869.66134289
11/24/14, 536.1774, 541.2136, 534.1529, 537.793, 1706356.00102445
11/21/14, 540.1266, 540.6551, 535.0903, 536.0278, 2224341.24410201
11/20/14, 529.7949, 533.6443, 529.6254, 533.3651, 1563412.62219616
11/19/14, 533.5347, 536.7658, 528.6281, 535.5192, 1392252.98728694
11/18/14, 536.0278, 540.4557, 532.7068, 533.5646, 1963040.80375765
11/17/14, 542.0912, 542.3006, 532.5981, 535.0405, 1726009.81314237
11/14/14, 545.1826, 545.1826, 540.6651, 542.9089, 1289522.71189565
11/13/14, 548.294, 548.294, 541.9915, 543.8863, 1339387.24092627
11/12/14, 548.8825, 548.9523, 543.6767, 545.8109, 1129688.08484662
11/11/14, 546.9876, 550.4282, 544.8036, 548.7827, 967515.957724734
11/10/14, 539.977, 548.0847, 539.5382, 545.9904, 1134653.68064295
11/07/14, 544.714, 544.714, 537.1946, 539.5282, 1633733.15975768
11/06/14, 544.0059, 545.3871, 539.4882, 540.5553, 1333255.45209458
11/05/14, 555.2749, 555.2749, 542.5598, 544.4247, 2032306.45303611
11/04/14, 551.4854, 553.9785, 547.7955, 552.5922, 1244168.53219699
11/03/14, 553.9785, 556.372, 551.7147, 553.6992, 1382296.72705638
10/31/14, 557.8179, 558.0374, 553.2306, 557.5487, 2038470.32972432
10/30/14, 547.4465, 551.2859, 542.0214, 548.8027, 1455653.57804102
10/29/14, 548.4936, 552.6721, 545.4819, 547.8254, 1771960.62642319
10/28/14, 541.5128, 547.4763, 540.1364, 547.3966, 1276869.06622646
10/27/14, 535.5591, 542.9188, 535.5591, 539.2889, 1188227.36533807
10/24/14, 542.8689, 543.3876, 534.3225, 538.3016, 1977463.29251745
10/23/14, 537.8428, 545.7211, 534.3822, 542.49, 2351737.0537013
10/22/14, 528.4387, 538.3215, 527.3515, 531.2509, 2925195.1814817
10/21/14, 523.7515, 525.3472, 517.6882, 525.0978, 2338937.00718674
10/20/14, 508.0546, 520.3309, 506.7083, 519.4134, 2612661.46447708
10/17/14, 525.8059, 529.5257, 507.1371, 509.7699, 5545863.5689058
10/16/14, 517.5785, 527.9799, 513.5894, 523.0734, 3708581.09131945
10/15/14, 529.5556, 531.3407, 516.8803, 528.5783, 3722723.81408023
10/14/14, 537.424, 545.6913, 531.7091, 536.4666, 2223319.44642098
10/13/14, 543.4972, 547.995, 531.6398, 531.7496, 2585757.80227688
10/10/14, 556.1924, 563.5822, 542.5598, 542.9987, 3087089.44782104
10/09/14, 569.6155, 569.9247, 557.5287, 559.3438, 2526612.86349363
10/08/14, 564.021, 572.3082, 555.963, 570.932, 1993347.7842399
10/07/14, 572.8268, 573.6944, 562.1959, 562.1959, 1911663.13174305
10/06/14, 577.2146, 579.4087, 572.8667, 575.7686, 1214646.70145393
10/03/14, 571.4804, 575.644, 570.932, 573.7044, 1141763.14635295
10/02/14, 565.7561, 570.3436, 561.7771, 568.5186, 1178534.82717828
10/01/14, 574.4324, 575.9979, 565.457, 566.7136, 1448995.34781332
09/30/14, 575.3498, 578.2618, 571.2809, 575.7786, 1622882.45052666
09/29/14, 570.1841, 576.6064, 569.6055, 574.7813, 1284722.5691095
09/26/14, 574.4821, 577.6635, 573.086, 575.5193, 1443761.01621865
09/25/14, 585.9407, 586.3695, 572.6073, 573.4849, 1930638.08514649
09/24/14, 579.8675, 588.0151, 578.93, 586.3795, 1729273.74979767
09/23/14, 585.2426, 585.2426, 579.4087, 579.5384, 1471733.60513914
09/22/14, 592.1936, 592.3222, 581.8619, 585.7612, 1692345.64067181
09/19/14, 589.88, 594.8462, 587.8854, 594.4473, 3737281.67348472
09/18/14, 585.3923, 587.9252, 583.3978, 587.6561, 1445973.07282743
09/17/14, 578.4214, 585.9107, 577.1898, 583.1684, 1695638.65694708
09/16/14, 571.1913, 579.9074, 571.0915, 578.3616, 1482365.71584763
09/15/14, 571.3708, 573.3753, 566.6537, 571.5303, 1600608.46437485
09/12/14, 579.4087, 580.047, 572.8866, 574.0434, 1602065.45360992
09/11/14, 578.7704, 580.2164, 574.6817, 579.7577, 1221065.27550326
09/10/14, 579.9074, 581.9019, 575.3598, 581.5029, 977823.178885967
09/09/14, 587.287, 587.3868, 578.4115, 579.4187, 1290255.718868
09/08/14, 584.9933, 590.1492, 584.6941, 588.1047, 1433025.62272199
09/05/14, 582.3805, 584.9434, 580.3561, 584.4748, 1633952.76102574
09/04/14, 578.4115, 584.3949, 577.6335, 580.3859, 1463966.33837049
09/03/14, 578.4115, 581.3932, 573.4252, 576.3571, 1217921.66830991
09/02/14, 570.2837, 576.2474, 569.6256, 575.7488, 1581161.21783327
08/29/14, 569.7652, 570.4732, 565.5161, 570.0344, 1084200.5399943
08/28/14, 567.9999, 571.6799, 565.5467, 567.641, 1299522.0901834
08/27/14, 575.6889, 576.9055, 568.5416, 569.4361, 1704830.82509428
08/26/14, 579.668, 580.2064, 575.0008, 576.2772, 1639957.20117686
08/25/14, 583.1184, 583.3978, 577.4141, 578.6109, 1362541.63764132
08/22/14, 581.9916, 583.6331, 579.0497, 580.9644, 791652.243049818
08/21/14, 582.221, 582.8991, 579.5482, 581.7721, 915361.157935065
08/20/14, 584.2754, 585.0931, 580.9744, 582.8891, 1037621.00527482
08/19/14, 583.3978, 585.7313, 582.4005, 585.2526, 981987.681289383
08/18/14, 574.532, 582.9091, 574.4224, 580.5654, 1286053.21240952
08/15/14, 576.2772, 577.7932, 568.9574, 571.9092, 1521222.10460118
08/14/14, 574.6018, 576.3172, 569.3164, 573.0761, 985625.54174768
08/13/14, 565.7561, 573.4252, 564.2005, 573.2058, 1441870.84092057
08/12/14, 562.9738, 564.3501, 559.3438, 561.1886, 1541981.94502349
08/11/14, 568.4288, 568.9274, 564.4498, 566.3246, 1219307.46261333
08/08/14, 562.0164, 568.6882, 558.8152, 567.2122, 1496589.66099522
08/07/14, 566.4443, 568.3291, 559.5631, 561.8169, 1111945.50568261
08/06/14, 560.2413, 569.1369, 558.4662, 564.8228, 1334531.94713673
08/05/14, 568.4886, 570.4133, 561.0691, 563.5223, 1560960.909409
08/04/14, 567.4814, 573.7741, 562.5549, 571.5802, 1431088.31838465
08/01/14, 568.8377, 574.3824, 561.3083, 564.5196, 1955527.23160461
07/31/14, 579.0097, 582.0514, 568.4388, 570.0344, 2105282.26072458
07/30/14, 584.9434, 587.8854, 582.4005, 585.811, 1016716.76949817
07/29/14, 587.1375, 588.0848, 581.9168, 584.006, 1350345.24392753
07/28/14, 586.4594, 590.8772, 583.1516, 588.9823, 986863.932460212
07/25/14, 588.783, 590.2389, 585.4222, 587.4068, 935285.71134237
07/24/14, 594.8164, 597.8581, 590.1492, 591.7248, 1036179.0572225
07/23/14, 591.6051, 596.2125, 590.8772, 594.3476, 1233223.56488744
07/22/14, 589.102, 598.0077, 588.9823, 593.111, 1699442.07069011
07/21/14, 590.1292, 592.772, 583.6297, 587.8554, 2065992.68590802
07/18/14, 591.3758, 595.1654, 580.406, 593.4502, 4017392.61696786
07/17/14, 577.9427, 579.3987, 567.0526, 572.1585, 3023757.04376206
07/16/14, 586.3896, 586.7885, 580.6054, 581.0641, 1398389.78984621
07/15/14, 584.1356, 584.2001, 574.9808, 583.1784, 1623261.48833179
07/14/14, 581.0042, 583.6072, 576.4469, 583.268, 1857377.49773141
07/11/14, 570.3436, 579.259, 569.8549, 577.5936, 1622012.06741858
07/10/14, 564.3599, 575.0108, 563.4625, 569.5357, 1357033.55652072
07/09/14, 570.0145, 575.1403, 567.8165, 574.5022, 1116966.25248233
07/08/14, 576.0778, 577.9411, 564.5844, 569.5259, 1913889.22678906
07/07/14, 582.1612, 584.8238, 578.0026, 580.6553, 1064749.28247066
07/03/14, 581.7522, 583.4077, 579.3288, 583.1284, 714166.086029382
07/02/14, 581.7522, 583.8365, 578.8004, 580.7401, 1057833.34664528
07/01/14, 576.7361, 582.7994, 575.0706, 581.0741, 1450280.86756511
06/30/14, 577.075, 577.9826, 573.1758, 573.7044, 1314509.12466883
06/27/14, 575.5991, 578.2817, 572.2283, 575.6589, 2237301.72989916
06/26/14, 579.4087, 580.8548, 570.2837, 574.4224, 1741981.54372474
06/25/14, 563.7118, 578.3716, 563.6719, 577.0652, 1969842.42659417
06/24/14, 563.642, 571.0775, 559.4735, 563.0735, 2207836.05290502
06/23/14, 553.6295, 563.4525, 552.732, 563.4027, 1538873.43392321
06/20/14, 555.3247, 556.0528, 548.8841, 554.8361, 4509312.49309679
06/19/14, 552.7219, 553.4799, 547.0077, 553.3802, 2458074.20471443
06/18/14, 543.3677, 552.0439, 542.51, 551.8543, 1742114.90887839
06/17/14, 542.7095, 543.8264, 537.8528, 541.5227, 1449848.68424762
06/16/14, 547.7556, 548.1145, 540.0368, 542.7893, 1708707.43925999
06/13/14, 550.7474, 550.7872, 544.0658, 550.2488, 1220518.77919692
06/12/14, 555.7735, 556.4616, 546.9578, 549.8399, 1461105.50541271
06/11/14, 556.4717, 558.3466, 553.4999, 557.3094, 1100393.87733575
06/10/14, 558.9748, 562.0563, 556.372, 559.0146, 1353149.9231364
06/09/14, 555.624, 561.3583, 554.517, 560.5804, 1467695.54894532
06/06/14, 556.5314, 556.5314, 547.4264, 554.8063, 1737350.86493083
06/05/14, 544.9035, 553.43, 542.9588, 552.3829, 1689513.88733401
06/04/14, 540.0169, 547.1074, 537.2744, 543.1682, 1817061.11150624
06/03/14, 549.4808, 550.8272, 541.064, 543.4475, 1867034.93979813
06/02/14, 559.1643, 559.3638, 544.2353, 552.4127, 1438929.78832149
05/30/14, 559.2639, 559.8124, 554.3873, 558.3565, 1771646.76707661
05/29/14, 561.8069, 562.4553, 557.1798, 558.546, 1354366.25344757
05/28/14, 563.0237, 566.2848, 559.4635, 560.1415, 1652242.8392416
05/27/14, 554.4772, 564.4498, 552.8316, 564.3999, 2106066.40771827
05/23/14, 545.7611, 552.1236, 542.2109, 551.1862, 1934931.84144695
05/22/14, 539.6479, 546.1001, 539.2988, 543.567, 1616264.3301196
05/21/14, 531.4404, 537.706, 530.4531, 537.4639, 1196666.47160258
05/20/14, 528.289, 534.7613, 524.8585, 528.319, 1785002.33460715
05/19/14, 518.2766, 528.329, 516.1654, 527.4115, 1279867.27531996
05/16/14, 519.9619, 520.3707, 514.0282, 519.204, 1485757.00118348
05/15/14, 524.2601, 524.4297, 516.0028, 518.5558, 1708437.70071612
05/14/14, 531.5401, 531.5401, 523.8513, 525.2075, 1195136.28194483
05/13/14, 529.4359, 534.6017, 528.0597, 531.6299, 1653436.1064059
05/12/14, 522.0761, 528.7378, 517.5885, 528.4686, 1913633.52668242
05/09/14, 509.3511, 518.476, 502.819, 517.3092, 2439464.25067889
05/08/14, 507.0673, 515.8132, 505.0628, 509.6004, 2021668.32585452
05/07/14, 514.3773, 515.2648, 501.9215, 508.5632, 3224909.79980696
05/06/14, 523.7914, 525.3671, 513.6493, 513.729, 1689007.50084832
05/05/14, 523.3825, 527.4514, 519.8921, 526.3644, 1024213.29497743
05/02/14, 532.2981, 532.5374, 524.1703, 526.4839, 1689669.31288902
05/01/14, 525.6663, 531.4703, 522.4451, 529.8947, 1905651.67237331
04/30/14, 526.1549, 526.5538, 521.0888, 525.2174, 1751702.15875898
04/29/14, 515.4842, 528.0098, 514.9058, 526.2547, 2699883.2777145
04/28/14, 515.7635, 517.1796, 501.4228, 515.7335, 3335564.77301294
04/25/14, 521.0789, 523.2629, 514.0083, 514.7661, 2103024.07782205
04/24/14, 528.6182, 530.1938, 520.6899, 523.7216, 1887133.97092526
04/23/14, 532.328, 532.4078, 524.8086, 525.4967, 2056699.24046369
04/22/14, 527.1921, 535.7585, 526.0652, 533.3452, 2365900.83411791
04/21/14, 534.6317, 535.23, 524.1604, 527.172, 2568247.86007263
04/17/14, 547.3069, 547.995, 529.6952, 534.6317, 6814055.8781804
04/16/14, 541.5128, 555.4744, 538.521, 555.0156, 4893291.82813213
04/15/14, 535.3497, 536.9752, 517.0401, 534.9707, 3858020.25560182
04/14/14, 536.7758, 542.6097, 528.1105, 531.0615, 2575072.54605603
04/11/14, 531.0913, 538.521, 525.0879, 529.1467, 3926926.92198547
04/10/14, 563.4525, 563.4525, 538.4213, 539.4684, 4038805.24472124
04/09/14, 558.0872, 563.8214, 551.4355, 562.5949, 3333873.14132708
04/08/14, 541.1138, 553.4799, 540.1266, 553.3802, 3161063.99004368
04/07/14, 539.259, 546.9778, 525.7062, 536.676, 4401624.6438733
04/04/14, 573.0761, 576.1876, 541.5128, 541.6524, 6395173.97996196
04/03/14, 568.2892, 585.6715, 562.5849, 568.1795, 5101502.90986571
04/02/14, 598.3466, 603.1735, 560.6502, 565.4471, 147099.859267575
